CustomerID,Company,Job Title,Employment Status,Job Start Date,Annual Income,Industry
345,Singapore Expats,Marketing Officer,Employee,1/4/2003,58000,Property
346,Venture Corporation Limited,Engineer,Employee,17/12/2001,58160,Manufacturing
347,SingTel Limited,Sales Specialist,Employee,28/6/2010,50000,Communications
348,Tiger Airways,Driver,Employee,10/4/1989,31533,Transport
349,Aurigin Technology,Database Administrator,Employee,4/7/2003,43920,Electronics
350,Dizyatec Solutions Pte Ltd,Applications Specialist,Employee,5/4/2002,52000,Information Technology
351,Jurong Port Pte Ltd,Supervisor,Employee,25/10/2008,75000,Transport
352,AIBI International,Pharmacist,Employee,2/11/2002,51600,HealthCare
353,Seagate Technology,Customer Service Officer,Employee,3/8/2002,55000,Data Storage
354,Ministry of Manpower,Director of Public Relations,Employee,18/5/2001,127200,Government
355,Singapore Technologies Engineering Ltd,Infrastructure Architect & Engineer,Employee,20/5/2008,82600,Manufacturing
356,Raffles Medical,Operations Manager,Employee,23/3/2002,50400,HealthCare
357,Vivid Snaps LLP,Applications Programmer,Employee,3/4/2002,79880,Service
358,Wilmar International Limited,Technician,Employee,3/2/1995,31935,Agribusiness
359,Arc Marine Pte Ltd,Marine Engineer,Employee,8/11/2007,73000,Marine
360,Dizyatec Solutions Pte Ltd,Supervisor,Employee,15/11/2001,49000,Information Technology
361,Yeo Hiap Seng Limited,Kitchen Crew,Employee,7/6/2003,40200,Food and Beverages
362,Global Maritime Consultancy Pte Ltd,Marine Consultant,Employee,11/4/2003,78000,Marine
363,Arc Marine Pte Ltd,Equipment Inspector,Employee,29/7/2001,50100,Marine
364,Abbott Manufacturing Singapore Pte Ltd,Equipment Technician,Employee,1/1/2002,58000,Manufacturing
365,Financial Perspectives Pte Ltd,Admin Assistant,Employee,10/4/2005,42000,Education
366,Singapore Press Holdings,Cleaner,Employee,30/12/1987,27013,Media
367,SilkAir,Secretary,Employee,28/7/2001,45000,Transport
368,Seagate Technology,Management and Business Consultant,Employee,31/7/2003,104000,Data Storage
369,DBS Bank Limited,Market Research Analyst,Employee,19/12/2001,90000,Banking and Finance
370,Wing Tai Holdings Limited,It Specialist,Employee,5/3/2002,55000,Property
371,MHC Asia Group Pte Ltd,Public Relations Manager,Employee,26/11/2002,52000,HealthCare
372,Core Solution Pte Ltd,Senior Clerk,Employee,31/1/2003,59160,Information Technology
373,StarHub Limited,Solutions Manager,Employee,3/5/2001,50100,Communications
374,Aetos Security Management Pte Ltd,Senior Officer,Employee,28/10/2002,80000,Security
375,Aetos Security Management Pte Ltd,Protection Officer,Employee,31/1/2001,44000,Security
376,Alexandra Health,Operations Manager,Employee,12/10/2001,78000,HealthCare
377,Changi International Airport Services Pte Ltd,Technician,Employee,19/11/2004,44000,Transport
378,Financial Perspectives Pte Ltd,Senior Lecturer,Employee,11/12/2001,90960,Education
379,Singapore Petroleum Company Limited,Secretary,Employee,24/10/2002,44000,Energy and Utility
380,CapitaLand Limited,Legal Consultant,Employee,22/12/2002,82800,Property
381,StarHub Limited,Customer Service Officer,Employee,20/7/1982,32553,Communications
382,DBS Bank Limited,Branch Manager,Employee,21/9/1984,50904,Banking and Finance
383,Critica,Advertising,Employee,9/4/2007,106080,Design
384,JAC Recruitment Pte Ltd,Customer Service Executive,Employee,3/4/2006,52000,Electronics
385,BreadTalk Group Limited,Quality Assurance Manager,Employee,6/4/2001,93320,Food and Beverages
386,Sembcorp Industries Limited,Operations Manager,Employee,20/1/2002,40240,Diversified
387,Clouet Trading Pte Ltd,IT Assistant,Employee,5/6/2009,47760,Food and Beverages
388,SilkAir,Clerk,Employee,19/2/2001,43000,Transport
389,Capital Dynamics (S) Pte Ltd,Clerk,Employee,13/12/1985,48013,Consulting
390,Mount Alvernia Hospital,Data Analyst,Employee,21/2/2005,60000,HealthCare
391,NTUC FairPrice Co-Operative Ltd,Customer Relations Officer,Employee,30/8/2002,60000,Retail
392,SBS Transit Limited,Risk Assessment Officer,Employee,20/7/2003,197500,Transport
393,DBS Bank Limited,Tax Accountant,Employee,19/3/2003,50900,Banking and Finance
394,Singapore Expats,Director,Employee,13/8/2001,141000,Property
395,AVD Electronics Marketing Pte Ltd,Human Resource Manager,Employee,9/11/2008,57000,Electronics
396,StarHub Limited,Legal Advisor,Employee,21/2/2010,73000,Communications
397,Aetos Security Management Pte Ltd,Logistics Officer,Employee,20/2/2003,93600,Security
398,Oversea Chinese Banking Corporation,Senior Manager,Employee,23/5/1991,33200,Banking and Finance
399,Wilmar International Limited,Production Supervisor,Employee,12/10/1996,33212,Agribusiness
400,DR. W.K. KOO & ASSOCIATES PTE LTD,Clinical Research,Employee,23/10/2001,58000,HealthCare
401,Temasek Holdings,Finance Manager,Employee,5/1/2001,73000,Investment
402,Talent Logic Pte Ltd,IT Specialist,Employee,10/5/2001,52960,Electronics
403,AIBI International,Nurse,Employee,1/2/2001,44000,HealthCare
404,PSA International Pte Ltd,Investment Director,Employee,19/4/2002,106080,Investment
405,Temasek Holdings,IT Support Technician,Employee,16/1/2007,75000,Investment
406,Vadaro Pte Ltd,Senior Web Developer,Employee,28/4/2003,78760,Information Technology
407,DR. W.K. KOO & ASSOCIATES PTE LTD,Head Surgeon,Employee,27/5/2002,196480,HealthCare
408,Valuair,Public Relations Manager,Employee,9/10/2002,196480,Transport
409,JPMorgan Chase Bank,Financial Advisor,Employee,9/10/2002,106200,Banking and Finance
410,YHI International Limited,Applications Programmer,Employee,24/4/2008,60000,Manufacturing
411,Singapore Expats,Property Agent,Employee,15/2/2001,82600,Property
412,Koufu Pte Ltd,Operations Manager,Employee,29/5/2003,44000,Food and Beverages
413,Vadaro Pte Ltd,Director of Public Relations,Employee,24/11/2002,198100,Information Technology
414,Jurong Port Pte Ltd,Driver,Employee,20/4/2003,43000,Transport
415,Vivid Snaps LLP,Logistics Officer,Employee,10/8/2001,42120,Service
416,StarHub Limited,Data Analyst,Employee,1/10/2008,42000,Communications
417,Koufu Pte Ltd,Web Developer,Employee,22/11/2002,52000,Food and Beverages
418,Osim International Limited,Clerk,Employee,27/6/1994,32831,HealthCare
419,Singapore Telecommunications Limited,Data Analyst,Employee,6/5/2008,42000,Communications
420,Jurong Port Pte Ltd,Technician,Employee,15/5/2002,79100,Transport
421,Singapore Airport Terminal Services Limited,Director of Marketing & Sales,Employee,20/10/2001,220800,Transport
422,Tiger Airways,Driver,Employee,7/10/2002,50000,Transport
423,Temasek Holdings,Marketing Executive,Employee,27/1/2003,110000,Investment
424,Temasek Holdings,Clerk,Employee,29/11/1993,30160,Investment
425,FA Systems Automation Pte Ltd,Project Manager,Employee,25/11/2008,48720,Manufacturing
426,Singapore Airport Terminal Services Limited,Secretary,Employee,14/1/2001,79920,Transport
427,MHC Asia Group Pte Ltd,Web Designer,Employee,14/6/2003,52000,HealthCare
428,Singapore Airport Terminal Services Limited,Public Relations Officer,Employee,24/1/1994,30023,Transport
429,StarHub Limited,Senior Financial Advisor,Employee,10/1/2003,57100,Communications
430,Keppel Corporation Limited,Chief Operations Manager,Employee,16/1/2003,51240,Diversified
431,Pacific Century Regional Developments Limited,Team Leader,Employee,5/2/2003,46000,Communications
432,SembCorp Industries Limited,Public Relations Manager,Employee,28/3/2003,55000,Diversified
433,Changi General Hospital,System Programmer,Employee,11/3/2002,76000,HealthCare
434,Critica,Senior Clerk,Employee,25/3/2002,76000,Design
435,Medical Technology,Receptionist,Employee,22/7/1991,33221,HealthCare
436,Pacnet,Sales Specialist,Employee,15/1/2001,93760,Communications
437,Temasek Holdings,Logistics Manager,Employee,2/7/2003,81000,Investment
438,Core Solution Pte Ltd,Legal Consultant,Employee,30/5/2001,57480,Information Technology
439,Temasek Holdings,IT Specialist,Employee,10/8/2002,52000,Investment
440,Venture Corporation Limited,Operations Manager,Employee,25/8/2003,59200,Manufacturing
441,Singapore Airlines Limited,Technician,Employee,13/2/2002,45000,Transport
442,SBS Transit Limited,Supervisor,Employee,8/5/2003,57500,Transport
443,Singapore Power,Civil Engineering Technician,Employee,1/8/1994,53225,Energy and Utility
444,Dizyatec Solutions Pte Ltd,Senior Web Developer,Employee,21/6/2003,80000,Information Technology
445,Temasek Holdings,Senior Clerk,Employee,20/2/2002,83000,Investment
446,Temasek Holdings,Secretary,Employee,11/9/2003,45000,Investment
447,Vadaro Pte Ltd,Senior IT Security Manager,Employee,20/12/2011,75000,Information Technology
448,SPH MediaWorks Limited,Director of Public Relations,Employee,20/3/2011,201760,Media
449,Singapore Airlines Limited,Manager,Employee,26/4/2001,60000,Transport
450,Capital Dynamics (S) Pte Ltd,Data Analyst,Employee,29/6/2002,75000,Consulting
451,Haus of Lady Gaga,Admin Assistant,Employee,23/7/2005,51240,Entertainment
452,Global Maritime Consultancy Pte Ltd,Equipment Inspector,Employee,12/9/2002,76000,Marine
453,BreadTalk Group Limited,Social Media Analyst,Employee,8/12/2009,57000,Food and Beverages
454,Critica,Secretary,Employee,3/8/2009,38040,Design
455,The Fullerton Hotel,Admin Assistant,Employee,25/8/1984,31244,Hospitality
456,DBS Bank Limited,Wholesale Trade Manager,Employee,18/12/2001,110000,Banking and Finance
457,M.SaaS Solutions Pte Ltd,IT Security Manager,Employee,16/8/2007,57000,Information Technology
458,Sushi-Tei Pte Ltd,Customer Service Manager,Employee,6/7/2007,54800,Food and Beverages
459,Bee Cheng Hiang,Kitchen Crew,Employee,22/8/2005,42000,Food and Beverages
460,Keppel Corporation Limited,Driver,Employee,11/2/1986,33024,Diversified
461,NTUC FairPrice Co-Operative Ltd,Storekeeper,Employee,14/3/2011,42000,Retail
462,American Express Bank Limited,Clerk,Employee,12/2/2003,45480,Banking and Finance
463,Aurigin Technology,Senior Data Analyst,Employee,2/2/2001,93920,Electronics
464,Certis CISCO Security Pte Ltd,Insurance Officer,Employee,14/4/2010,43600,Security
465,Aurigin Technology,Clerk,Employee,10/3/1988,30164,Electronics
466,PSA International Pte Ltd,Business Manager,Employee,24/7/2001,202000,Investment
467,Dizyatec Solutions Pte Ltd,IT Support Engineer,Employee,14/4/2008,50100,Information Technology
468,Electronics & Engineering Pte Ltd,Industrial Safety Engineer,Employee,16/5/2003,80000,Diversified
469,M.SaaS Solutions Pte Ltd,Legal Associate,Employee,25/12/2001,110000,Information Technology
470,SMRT Corporation,Technician,Employee,7/10/2002,73500,Transport
471,SBS Transit Limited,Manager,Employee,14/7/2002,76000,Transport
472,Bloomsbury Knowledge (Singapore) Pte Ltd,IT Specialist,Employee,7/1/2002,105000,Education
473,Global Maritime Consultancy Pte Ltd,Equipment Inspector,Employee,10/1/2010,73000,Marine
474,Global Maritime Consultancy Pte Ltd,Sales Executive,Employee,28/12/2001,105000,Marine
475,Certis CISCO Security Pte Ltd,Auxiliary Officer,Employee,3/12/2002,43920,Security
476,Jurong Port Pte Ltd,Technician,Employee,19/9/1985,33228,Transport
477,Singapore Airport Terminal Services Limited,Team Leader,Employee,8/1/2007,75600,Transport
478,Hyflux Limited,Accountant,Employee,26/6/2003,80480,Manufacturing
479,SBS Transit Limited,Driver,Employee,17/6/2001,36000,Transport
480,Creative Technology,Director,Employee,26/9/2003,147000,Electronics
481,Hosted Patio Pte Ltd,Web Developer,Employee,28/5/2002,54000,Food and Beverages
482,Singapore Expats,Web Designer,Employee,6/2/2003,49500,Property
483,Neptune Orient Lines Limited,Manager,Employee,22/3/2008,75000,Transport
484,Singapore Telecommunications Limited,Senior Data Analyst,Employee,15/3/2006,59880,Communications
485,Singapore Airport Terminal Services Limited,Flight Attendant,Employee,22/8/2004,57600,Transport
486,Critica,Clerk,Employee,15/5/2005,48000,Design
487,ComfortDelGro Corporation Limited,Driver,Employee,31/12/1995,30913,Transport
488,Singapore Civil Defence Force,Project Leader,Employee,7/2/2003,53000,Government
489,Hosted Patio Pte Ltd,Human Resource Manager,Employee,9/8/2001,197400,Food and Beverages
490,Certis CISCO Security Pte Ltd,Security Guard,Employee,17/9/2001,57320,Security
491,MediaCorp Private Limited,Technical Producer,Employee,25/3/1992,60000,Media
492,Neptune Orient Lines Limited,Data Analyst,Employee,18/12/2001,83000,Transport
493,Sushi-Tei Pte Ltd,Customer Service Manager,Employee,25/2/2003,80000,Food and Beverages
494,Tropical Aeroponics Pte Ltd,Admin Assistant,Employee,26/10/2002,43000,Agribusiness
495,Hosted Patio Pte Ltd,Cook,Employee,25/11/2010,42000,Food and Beverages
496,Singapore Expats,Property Agent,Employee,26/7/2011,57000,Property
497,YHI International Limited,Manufacturing Engineer,Employee,28/9/2001,55000,Manufacturing
498,iTPace Software Pte Ltd,Legal Consultant,Employee,12/6/2002,55650,Information Technology
499,Wing Tai Holdings Limited,Admin Assistant,Employee,27/1/2001,45000,Property
500,Tiger Airways,Admin Assistant,Employee,12/9/2002,53000,Transport
501,NTUC FairPrice Co-Operative Ltd,Salesperson,Employee,16/8/2002,49000,Retail
502,Certis CISCO Security Pte Ltd,Risk Assessment,Employee,26/9/2005,47000,Security
503,CapitaLand Limited,Sales Executive,Employee,14/6/2003,49000,Property
504,BreadTalk Group Limited,Sales Executive,Employee,4/7/2003,59000,Food and Beverages
505,Pacnet,Editor,Employee,15/9/2001,49000,Communications
506,Keppel Corporation Limited,Finance Director,Employee,5/4/2001,147520,Diversified
507,Vadaro Pte Ltd,Public Relations Manager,Employee,24/12/2005,77000,Information Technology
508,iTPace Software Pte Ltd,Data Analyst,Employee,5/6/2001,53960,Information Technology
509,Popular Holdings,IT Support Specialist,Employee,4/1/2011,50000,Retail
510,Jurong Port Pte Ltd,Public Relations Officer,Employee,17/8/2003,53000,Transport
511,Bloomsbury Knowledge (Singapore) Pte Ltd,Social Media Analyst,Employee,1/4/2002,53000,Education
512,Wing Tai Holdings Limited,Customer Service Officer,Employee,27/5/2002,45480,Property
513,Econ Healthcare Group,Web Designer,Employee,31/5/2005,65000,HealthCare
514,Temasek Holdings,Data Analyst,Employee,21/12/2001,45980,Investment
515,AIBI International,Nurse,Employee,9/8/1998,30948,HealthCare
516,Hyflux Limited,Manager,Employee,1/12/1982,31548,Manufacturing
517,Global Maritime Consultancy Pte Ltd,Sales Executive,Employee,23/10/2002,127960,Marine
518,Certis CISCO Security Pte Ltd,Team Leader,Employee,8/3/1989,30803,Security
519,PSA International Pte Ltd,Investment Strategist,Employee,8/5/2003,82640,Investment
520,Singapore Press Holdings,Clerk,Employee,14/3/1995,39000,Media
521,Jetstar Asia Airways,Flight Attendant,Employee,31/8/1988,68500,Transport
522,Medical Technology,Clerk,Employee,17/9/2005,43000,HealthCare
523,MediaCorp Private Limited,Security Officer,Employee,12/1/2006,49320,Media
524,Aetos Security Management Pte Ltd,Communications Officer,Employee,23/2/2003,42200,Security
525,Pacific Century Regional Developments Limited,Customer Service Officer,Employee,16/3/1986,33267,Communications
526,Singapore Expats,Supervisor,Employee,30/6/2005,79000,Property
527,Pacnet,Programme Manager,Employee,11/10/2001,56000,Communications
528,JTC Corporation,Operations Manager,Employee,5/5/2010,59600,Government
529,Aetos Security Management Pte Ltd,Insurance Officer,Employee,25/5/2009,42000,Security
530,Capital Dynamics (S) Pte Ltd,Admin Assistant,Employee,1/1/2003,57600,Consulting
531,Neptune Orient Lines Limited,Public Relations Officer,Employee,5/7/2003,53000,Transport
532,ComfortDelGro Corporation Limited,Software Applications Manager,Employee,9/4/2002,157800,Transport
533,SilkAir,Legal Associate,Employee,24/11/2002,239000,Transport
534,Koufu Pte Ltd,Cashier,Employee,21/3/2003,37500,Food and Beverages
535,City Developments Limited,Property Agent,Employee,19/1/2001,104000,Property
536,Singapore Press Holdings,Administrative Officer,Employee,22/7/2003,82640,Media
537,SembCorp Industries Limited,Production supervisor,Employee,28/8/2011,48000,Diversified
538,Vadaro Pte Ltd,Marketing Executive,Employee,19/9/2005,63900,Information Technology
539,Flextronics,Hardware Engineer,Employee,2/4/2001,49320,Manufacturing
540,Singapore Power,Infrastructure Architect,Employee,14/11/1992,80300,Energy and Utility
541,Aetos Security Management Pte Ltd,Public Relations Director,Employee,27/8/1988,123000,Security
542,National Environment Agency,IT Specialist,Employee,3/2/2003,51300,Government
543,AIBI International,Social Welfare Officer,Employee,30/1/2008,57000,HealthCare
544,M.SaaS Solutions Pte Ltd,Risk Analyst,Employee,30/6/2009,131800,Information Technology
545,AcuMed Medical Pte Ltd,Head Surgeon,Employee,25/4/2009,169500,HealthCare
